ArrayID	Name	BitVector
KIAA2018	KIAA2018: KIAA2018	21111211122222121020221112222020221202220221220212211211122221200220112221112122211022010211101122110111212012011201221222102102121221
MIR196A1	MIR196A1: MIR196A1	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
HAL	HAL: HAL	21112120011211010010101222012010220111121111220110101020011110111110111100211011210101000112101020220112112121012121121210001101010101
CCDC140	CCDC140: CCDC140	00010000000000010000000000000200000001000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000
TBX21	TBX21: TBX21	20011121020020211020021222000102002121120020220101101021012000012222002110002120202201120112001212122001201222022012020202201211111112
SSX1	SSX1: SSX1	00000020000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000010000000000000000000000000000
ZNF776	ZNF776: ZNF776	21122211121212120021122111122020121202220222120111111211122122101110121111112111121122010211102121220110222121011202121222111211222211
ATOX1	ATOX1: ATOX1	01011011100000012202011110000102011020002000012110012111100001022002010011120110011100202111110111102111000211211020002100121220100001
LOC100133957	LOC100133957: LOC100133957	21222202122212112201201101212201121210112122112122100110110122121100110202211212010122212001220010110111000120121211212122111212121210
ARHGEF7	ARHGEF7: ARHGEF7	21111111111111111111111111111111110111111111111111111111112111101111111111111111111111111111111121211101111111011101011212111111111112
SETD5	SETD5: SETD5	11111221121111121010111111112121111202210121121111111111111111100120112111102111111112010112102122221111112111011102121221112101111112
ELOVL4	ELOVL4: ELOVL4	11110020010020121220021122111021001112210100220100211012002000101112011011001120002100021101001122220002121011001011020102222200122212
OR8G1	OR8G1: OR8G1	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
TMEM30B	TMEM30B: TMEM30B	02212202222202110012201100222220212200011222001222221221220222220210221122222222220022112221221200000220212112220211202020210012121220
TRMT1L	TRMT1L: TRMT1L	11221111111111121011111111212020111112110121120111011111121121211011111111111121111111011211101112221111120111011111220121112111121211
ZNF513	ZNF513: ZNF513	02111101201101001101101100111101211111012112111121111120210111121111111101121111111111112111110111102111111110211111102110121111111002
EXOSC4	EXOSC4: EXOSC4	01110011201001001202100000000201111010002001012001011100100111121002011011220001011000202011120020002111000100211020102100111110000000
MUTED	MUTED: MUTED	00100000000221010020000000000020010100101112010010001002010000001000110200000000000000010120000221000100000022000020120002000001000011
LCN1	LCN1: LCN1	00011000101001000200000000000000000000000000000000020001100000000000000010010010000000002000000022100000010000200002002000020000000000
CD320	CD320: CD320	01111001200120201201100001100200001011002101202110111100101101021002100011110001011100222010120100001112100100212111102002110111001112
MACROD1	MACROD1: MACROD1	02211101211112100202201000011201110010002112002021111010110212020101210102221101020111212020121100001111201200201200002020110021121111
KLF2	KLF2: KLF2	21210222011121202010222222110202100210121220201211221020202100022222102221102110202211120011000102102002201001202021101222221202112221
PRRG3	PRRG3: PRRG3	11201020010022220222020122222120011012202202220002220010002100002202012110002021022101020112110222200010020021020002120202022011112022
GNPDA1	GNPDA1: GNPDA1	11111111111110222111111121111111111021111111111001011111111111111011111111111110111111111111111111121111120211111121120011111111111111
HIST2H4A	HIST2H4A: HIST2H4A	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
RASD1	RASD1: RASD1	02110012110012202201000211222202101100002120022001101011101011011102201001111210002000120020121110001000200000201210102221121222122100
LOC284385	LOC284385: LOC284385	10111101111021110211111121001111011021112111102000111111101011112111110111021101111111221120121111112112111211101021011101121121211111
OAS3	OAS3: OAS3	21011120011210012020021221211020102202210111210202120221111000101110102121101121111101020102101122120111111012022112210112101101011111
CELF1	CELF1: CELF1	11111111121101111011111111112010121211110111120111111111121111101110111111111111111112111211112121111110111111010101121111101111111111
VSX2	VSX2: VSX2	20020201110001000200200200000000220110120220200010202000000010001200000200000211000000020020000000002100200010000002000002210020200010
PVRL3	PVRL3: PVRL3	01202202112202010022201110222120110200110222001122110211220222210120221112212211220122011210111200000120122002100201211021110012221220
MIR432	MIR432: MIR432	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
PRKAG3	PRKAG3: PRKAG3	20000120110001000001012000000000000001002200000000002000012000100000020201001021100001010000100101000112000100000000022010000000012011
MIR934	MIR934: MIR934	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
NMUR2	NMUR2: NMUR2	00021020000200202012020202201120000022200220200202020212100200000222002021012020202000020002002002211012220121020021000000220210000020
SHANK2	SHANK2: SHANK2	02212212222202110121201222222220221212211222102222220221221221210220222112212222221122021111112200020220222102111202222021210012122222
ATP1A2	ATP1A2: ATP1A2	12101002121120221020022022122220000122221220201000221001012000002222120201002101202210020110001202010102212101002002020002120202122222
DPY19L2P3	DPY19L2P3: DPY19L2P3	02222222220122020022202122020222010221100221102222121021120122220122222102122000221222202120121202021211122002210202102022020222222201
CDC42SE2	CDC42SE2: CDC42SE2	20111111121112110011111111111112111111110112110112111111121121211010121121111111111122111211101110021120110021011110221111101111110111
HBD	HBD: HBD	20020021000000222010021112100012002020012000022200002112000012002022022022010020012200020122022122012021010120022220010201222000201001
CD200R1	CD200R1: CD200R1	20122021021020220120022222101022122022220021220101001122021121100021012201002221102202010202102202121111220021022012020001212112212102
MIR520E	MIR520E: MIR520E	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
ZNF608	ZNF608: ZNF608	21212211121121111020122122122020120111120222210121112111121111101221211211112111211112020211002212120112222111012201111222111101122222
MIR23C	MIR23C: MIR23C	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
ARPC4	ARPC4: ARPC4	01101011101100001202111000100101111020002001002111012111110101122001110011120101011101202110220010112111000111211010102000011120100000
SGSM1	SGSM1: SGSM1	12211102222012110011111110112110220000012111101020100010211210100101120100021202100011021000101101000211211100100101012022110102012022
PSG3	PSG3: PSG3	00000000000000000000000000020200000000000000200000000000000000000000000000000000000000000000000000000000000000200000000000000000000000
BTBD8	BTBD8: BTBD8	22222220022222222020222222222010212202222222210122211221120221201220212222202122210222120200011222220112222112022212222022222002222222
SLC12A5	SLC12A5: SLC12A5	21020122121021112021021222212121222221222110222200222022011000012222010001002222202212220012022222222102122222102222000202212222112222
LRP1B	LRP1B: LRP1B	22202022220120222220022222202022100120120120222210220002122120100222022200022122202102020202002222220100222112020002220212222002012222
ALPPL2	ALPPL2: ALPPL2	02200021202202000202201000212202022100002122002222210202220212220000222022220222021022202022210000100120200000221100202020020120000000
HBII-52-46	HBII-52-46: HBII-52-46	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
POU5F1P4	POU5F1P4: POU5F1P4	12202202222220221020222222111222221202120222020222211220222122200220212222122022221222022222022222222121202212222102220222220222222222
SNX32	SNX32: SNX32	02212202212012210212212121122212221221012221102011212020112222012221220202212202220121112210121200002121202200201202002022201012122121
CTXN3	CTXN3: CTXN3	00000001000000022000000000000000010001010020100100000000000002000100000000100000000100000000000000000000000000000000000000000000010001
PPP1R1B	PPP1R1B: PPP1R1B	02222202222212220222202220222222222221112222002222222222221222222222222222222222222222222221222200012220222222222222202020220022222221
MIR3908	MIR3908: MIR3908	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
PARN	PARN: PARN	11111111111111111111111111111111121111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111
RPS5	RPS5: RPS5	11011001100011101202101011000102010020012011002000102000100012022002010001020101011100202120120000002110000110201120002000110020210001
MEA1	MEA1: MEA1	01111001101111112202101111100112111111012011112111011111101111021102110111121111011100212111120111102112111111211121102100111120101001
ATP6V1H	ATP6V1H: ATP6V1H	11111111111111111012111111111111111011111101111111011111111111111101111111121111011111112111111121111111111111111111111111111111111111
ETV4	ETV4: ETV4	01012010111101121220001221100122002222212021001201220222111200012211102222212010221221112211112210112010222212221022201220220110202222
B3GAT2	B3GAT2: B3GAT2	00000001000000000200010000000200000002000001000000000000000000000000000010100000200020201100020000000102010020000100000001000020000000
SLC43A2	SLC43A2: SLC43A2	11111021111111102202111211110112111012112101121110111011210111111111111011111111111111101012110121122112110100211110111210012112000011
EEF1E1-MUTED	EEF1E1-MUTED: EEF1E1-MUTED	00000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000002000000000000000000000000000000000000000
NKX6-2	NKX6-2: NKX6-2	02000101000000000001010000100002000000020021000000000000000100000201000010000000101000010000000010000000100000000100202000200000000001
FDX1	FDX1: FDX1	11102111101102000111101101111112111110011112011112111111111112221111110111221111121111202110221110010110111011111110211111111010110111
ZC3H4	ZC3H4: ZC3H4	21111201111111111111111111211111221101110211111111101110111111111110111101111111111101011111111111121111212111112102111111100111111111
CER1	CER1: CER1	00002000000000020000002120002002010221220000000000200200000000002200000000002120201200000100100200010000002202000002000012010000202122
ABHD15	ABHD15: ABHD15	11111211112101110111201111111111221111111112110011101111121211121110110102211111121112102111211111022111110111111102112010110011111112
PTPRT	PTPRT: PTPRT	10002000000020220220022022221121111022220121210001101000002010100220100210022001210211010201102201020010222202020002020102121011202222
MPZL1	MPZL1: MPZL1	01111221111111112111211110211110111111101112011112111211210211220101211011211111121121112111211111111121111111110111212011111111011110
POLR2E	POLR2E: POLR2E	11101001101111101202101100110201111110012101001111011110110101121101110011110111011101212111120110012111100100211111101000010121000011
EEF1A2	EEF1A2: EEF1A2	12111122211020222212021021120200100021112100212001222001102000002202110000002102112000120012022202002102201201200002010012202212012122
CILP2	CILP2: CILP2	20120212100121110201121111010122021210122220102120222010102000012211101100000111200100010011000021002000222101202000000212202201101121
MIR3194	MIR3194: MIR3194	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
PRAMEF17	PRAMEF17: PRAMEF17	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
SNX29	SNX29: SNX29	20111121020120221010021122110022221012220110221101212011012010102121002110001112101211010202001222222102111121112002020202112211101122
RMI2	RMI2: RMI2	12212101212201000212102101212201222220012112002221012211210112122010211122210212021111212221221100012220201122220211202110110121121210
ACCSL	ACCSL: ACCSL	10002000010000010002000000000000000100200111200000101000000000000200000000000100000000000000000010010100012100002001020010000000202002
ADAT1	ADAT1: ADAT1	21212221021212122020221212221121222202210222120212111221121221211120112221202122222122020212102222220221222022022212220222212202111211
PET112	PET112: PET112	02111101212101101202201110111211111110012112012111011111210112221011111112221111021111212120220110012121111110211221102020110021111111
AGXT	AGXT: AGXT	02202212222102002202200200222200222000002222002222122210220222220012222022220222022021212021221000000220200020200220202020120122010010
FOXI3	FOXI3: FOXI3	10010000000000200000000000010002001000000010000100000000000000000000001000001100000000000000000100000000000000000000000020000202011000
RN5-8S1	RN5-8S1: RN5-8S1	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
SLC25A39	SLC25A39: SLC25A39	02111101201101001202200000111201111110002102001111011110210111121001110112220101021001202021220100002120100101211120202010110121000000
OR51A2	OR51A2: OR51A2	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
LOC338799	LOC338799: LOC338799	11112100211100010202101010001111110020002101011110001000210122011001020101120101110100102111110100122210101210211101002000000020211001
OLFML2A	OLFML2A: OLFML2A	12101111211020211121111221221120001012221110201200111012012000102212121201002111202110020001001222220102222101102002020202120212112222
ATF3	ATF3: ATF3	22220222012222202020222222122212101221222220202222222121212201122222202222112220202221120020102202002002212022202121222222221212222221
MAFIP	MAFIP: MAFIP	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
SCUBE3	SCUBE3: SCUBE3	21102001021120222220022222222020201112221220200000220211022110002220002201002121200221020202001222220112122112122002120212111202112222
THYN1	THYN1: THYN1	01111001101010111202101010011111100020002001102010001011100112021102110101120111011101212120110100101111101110111111002010010021111101
TMEM54	TMEM54: TMEM54	02201202202202000202201000221200212200002112002222111211220222220001221122220222020012202021220000002220100110220220202020110021010000
MAPK8IP2	MAPK8IP2: MAPK8IP2	01111102211011211202110120110220000021012101212011111001212100011202110100011201102110121020021201002111102201201002001012221022012022
C20orf4	C20orf4: C20orf4	11111111111111011211111110110111111111112101111111111110111111121101101101111111111111212111120111111111111101211111111111110111111111
HLX	HLX: HLX	21120020200020212211011211010121002122222110221000121112002000002212012201001020002100010111011222212002121200212122000202122211102002
CENPI	CENPI: CENPI	12212222022211110020222102222120222211221222120222122222120112211220202222202122221122120222222221221220222022021222210220221111222220
ZMYM5	ZMYM5: ZMYM5	21121121121121121020021122112022111111220111120111111112121121101111112111112122111112010211102122221111121121111111121112112101221112
PALB2	PALB2: PALB2	11112111121202122021112111122110122111111121121112111211111222110110112111212111111121021211112221221120221112021212221111112012221211
RIBC1	RIBC1: RIBC1	22111200211021111111022222112211120121111122111011121020212111111122111201121212011221202100120111012101221210112121112211022021212212
DEFB115	DEFB115: DEFB115	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
ZNF850	ZNF850: ZNF850	20121111111121110021111111021111110121110221111111201111112111102210111100012111101122110110011101110111122111111101011112111011121221
MIR200C	MIR200C: MIR200C	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
LOC284788	LOC284788: LOC284788	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
KIR3DX1	KIR3DX1: KIR3DX1	20000220020100012000121221010020021100022102220201010012202020000222022200010120002000220002002222020211010010022000010202102200000012
DDOST	DDOST: DDOST	01101111111101111212111100211211111111002101122111111211210111121011111021221111011111212011221111011120110111221120202010111121110110
LOC151658	LOC151658: LOC151658	20200000000000000001000000000000002000000100000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000
TLCD2	TLCD2: TLCD2	02212202202201000202200000222200211100001102002122101210220222220000220012221212120022202020221000001220101110210210102020000022110010
GNAT2	GNAT2: GNAT2	20002200010122120000222102010211101212220221222120220100212000110220102221001010212001020110102002020110002122012111211222202100010221
SNORD49B	SNORD49B: SNORD49B	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
EFNA2	EFNA2: EFNA2	02212212212212011222202200222212222220222122002222222222220222222220222222221222220222222222222200022220212222221222202020220022221220
F8A1	F8A1: F8A1	21111110002101000112200100011202111121012111012211012111111210122002121011221111120101202120221011000111011111210101202110101020111110
LATS1	LATS1: LATS1	21221221022222222020122222222021212202220221220222221222122210201220102221102122211122020201002222220011222012022202221222202202122222
SCPEP1	SCPEP1: SCPEP1	10111021110020221011122222010022012022210110221101111022002001112122111121002121202210020112111222221002121211122021020102112210102112
ADRB2	ADRB2: ADRB2	22120011010020212000021211021112102101120120221100221012002000001212002121001020102100120111012201111001211101002102010202211201112121
MTRNR2L8	MTRNR2L8: MTRNR2L8	00000000000000000000020000200000000000020000000020002000000020000200000000020000020002000200200012020000000000002000000002001000000000
WNT1	WNT1: WNT1	21022221021020222021022222000222212222221122221201202021012121002122202112022122212202210212022211222100221212212102022222202222212222
C20orf177	C20orf177: C20orf177	21111110121121221020111111112010121112220121120101111101011111101111112101002121111112010201001112220111121112011102120112112111122221
SULT4A1	SULT4A1: SULT4A1	12122222112020220212021021221210111121012100222000222002112100011222221201002012212000120112122202001111202202210002020012212012022222
CCAR1	CCAR1: CCAR1	21121221121222121020122122212111221211110121121221111112112111201121112221111221111122010111102122221111212122011112221221212111121211
AACSP1	AACSP1: AACSP1	11010000000000000000001001000000210000220000000101000002000000002000000000000000000100000000000000202000020000000001000000000010010000
TUBB3	TUBB3: TUBB3	22120122100121102111121111111202022210022110212120222001102000002202202020001022102000020112011222102001201101202121100222222201012122
LOC255480	LOC255480: LOC255480	00000000000000000020000200000000000100000000000000000020000000000000002000000020100000000001000010010000000000000000000002000001002000
SERPINB5	SERPINB5: SERPINB5	02102022122002021021112221000022202222221020002222220222201110202221012220122222202200121202002200020100022222112022010000020201201222
SH3GL2	SH3GL2: SH3GL2	01222002222222120222202022222222221122212222222122200000201122220210121020222212221122011210222221011221200212210202221022212022222222
ARID3B	ARID3B: ARID3B	21111121111101110001111111110102111111121111121111121011111111111111111111111111110111111112112111112111101111111101011110102111100101
PARP11	PARP11: PARP11	20111121020111121020121122112121121112210111210111112111112111102121111111002121101111010211101111220101121122011111120212111111121211
CCDC142	CCDC142: CCDC142	12212211122201111111101111111110211111111112121111001111120121111110111112111111111101111112121112211111111121021212212221111011111111
HES6	HES6: HES6	02201002202201000212101200211212111121112112002221121220210111122112211122221121112101222121221200002220212201221221202010120021112211
LOC400752	LOC400752: LOC400752	12222202211101100202201111022112220121002212112122201110210112021111210002221101121111112110220200012100211201201201102121101122222220
NPIP	NPIP: NPIP	01021111211000110211011120010102000121112110212021002010011102012002121202021101101001211021221200002112211211101002012120111121211102
RER1	RER1: RER1	01111111201101001202101000111111111110002101011111011111210112121001110011221111121111202111221110111111101111210110102010111021110111
CD8A	CD8A: CD8A	20002121020020120011022122000022102022220001220002201011122011102221101110002221201212221212111121022201011222122022020101102012201222
RBL2	RBL2: RBL2	21212221122222221021222222222020121102220222220112211222122221201220112221102212211222020202102222220211121122022212120222212102122222
CAMK2A	CAMK2A: CAMK2A	02101211212121112221221120122120200111111111212022201111022222102212120201022112201201122010112211120102111210011101112202111221222122
COX5A	COX5A: COX5A	02211102202202100202201000111201111110002102002122112111220222221001220012220211021111212020221000001220101111210220202010110021110110
FAM202A	FAM202A: FAM202A	22201221012222211220122222212010211211120220210222210122222120101220102221012012201122021100000212100012222022012102220222211202222222
MIR3690	MIR3690: MIR3690	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
STAB1	STAB1: STAB1	21022020211020222211122222010010001022212001222100212121011112112122001222012120202100211022222222222112112212212022021201112221101122
AHNAK2	AHNAK2: AHNAK2	11110021010020222220021122211020000022221120211000120001002000002212010200012020202200020111000222110012122111111012020202112111102222
LOC100130932	LOC100130932: LOC100130932	12200200112202010011201111212010210200000212002222110110221222210010221012220211120021120021201011210220210010220001212021100021110000
SLFN12	SLFN12: SLFN12	20122021110120222020022222011021112122210120221101010022012010101121012220002021102101020212002222221102121222021022120211112200112112
CLIC1	CLIC1: CLIC1	01110111101101001202201100100202111110002101002121111111210112121101210011220111021111202021221010101111101110210120102110111121100010
MIR4521	MIR4521: MIR4521	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
GOLGA6A	GOLGA6A: GOLGA6A	20100220010020220020220122021002201202120120100020211112002101000220012100002010200100020200002021101000100101002002020122020202002211
ZFP1	ZFP1: ZFP1	21111010011121121021021011111021011011120111110111121111011111101111011101011111101121010211001121220111120111011111120112111201111111
GNG7	GNG7: GNG7	11121111120010220211111122010122120022222121221101102002011011112222110201012101212212200211111202112112111221102001020112112122211112
CD300LD	CD300LD: CD300LD	00010020001001020020000020000010122001010000010200000210010020000120002000002110102100010001001220000002022020000021000000000012100011
TRMT5	TRMT5: TRMT5	01111111111111011111111110112110111111101111111111111111111122111101111111111111011121112111211111100110111111111111111011111111121111
FAM36A	FAM36A: FAM36A	12111112111211112111111001112112111101111121101011111111111112122111111211111111111121111110120101011121211112121122211011110111121111
KLHL22	KLHL22: KLHL22	11111011111110111211111211000111111121102011111100012111111011012112111101011111112201111111110112112112111210111011011101111121101101
NME1	NME1: NME1	01121011101201002211100100101202011120002001022111012111100002122002111022220111021110202121221011102120101121220120201000211120010000
LRRC19	LRRC19: LRRC19	02212202222202110012202100222210222200112222002222201222220222220010221222221222120022212220222100010220210120221220202020100022120200
SYT14	SYT14: SYT14	01202121000020100020220121212220000120000100220000200112112100200002112010010010100200020101000002000000221001010002200202212002022122
PLEKHM1	PLEKHM1: PLEKHM1	11110111111111110201210101111111111101112111111122111110211110110110111111110111110111212011111111112111101110211101112111101112000011
TRAF6	TRAF6: TRAF6	21111110111111111011121111112012111111110121110111111111121111101111112111111111111121111111101111110111111111111101121111101211111111
GDF9	GDF9: GDF9	22221202110121210011121021022202111210021120111121211000102101012101121102111111201101020120100100110100202110002201001222000200222220
C1orf106	C1orf106: C1orf106	02212202222202120222202210222222222221222222002222222221221222222220222222222222221222222222222200022220222222222222202020220022222221
PCDHA3	PCDHA3: PCDHA3	02002201010120222020022222122021011002210221201100120021022011100221221210002002200120020110022212011112222101212112021012001011002222
C7orf53	C7orf53: C7orf53	20020220000121200001121112000202000200020100012020212011102111021211111111110211100000021020101010101000001011102010100212212200201010
ECE1	ECE1: ECE1	21110121101120112101110111110110101101111101210111120011111100110201112111111011112001011001111122211012110100102011111202111201001011
OR52W1	OR52W1: OR52W1	20000202002200000000020020212010111102120120002020000100000220000020011011001012101002002201001120000000002000020100110021000000000011
PLD4	PLD4: PLD4	20122012121000220221022122010122221022222122222001202011022101112122011202012202212212202222121201022202221222202012020101111122212222
C5orf45	C5orf45: C5orf45	11121111121120221111111111011121111102210111120010101011011121011111111201011111101202010211011111221111011220111101021112101101211111
SAMD10	SAMD10: SAMD10	11121101211101000202101101011102221121112111111111102111121111022101121111121201110211202111121101112110100210211111002110101021100011
RPL6	RPL6: RPL6	11111011100011111202111011011102110020012111002010112001101112122001110111120101011111202110110100001111110111211120102010111121111110
FAM22F	FAM22F: FAM22F	00000102011002010020200200120020010020110021000010100000012100022000100002020002000001000020000000000112110200200100000000000002020100
NUDT12	NUDT12: NUDT12	01212101122102010112201011222120101101111211001222110201220222220010121222221221021122112210210101010220111012111111212021110012121210
AOC4	AOC4: AOC4	22022221021020222220122122011220000222221222222120222000002000002222102211022100202012120121001222222002122001202002021222212222212222
ACSM4	ACSM4: ACSM4	00101020010000020010011102010010011012200021210001201000000000100000101002000000000100000100110210220002000000210002020000000010000001
C17orf109	C17orf109: C17orf109	01102201102100000001202000001100100100001110001222110000121111221211020110021001200000212001100000000001102120220021001000110020101120
GAPVD1	GAPVD1: GAPVD1	21111121111111111010121111111011111111110111121111111111112111100121111111111111111111011111102121221111111111011101120211112111111111
ARHGEF3	ARHGEF3: ARHGEF3	20121021021020222020021122111022111112220010221100121112012000001222012110002121102201020202001122221102121122012012020102122201102112
CYP2J2	CYP2J2: CYP2J2	02222212222202220222202210222222222221222222002222222222220222221221222222222222221222222221222200022220222222222222202020220022221220
SUPT4H1	SUPT4H1: SUPT4H1	11111011100011111111111011011112111021111011112011112101101111112101110101121101011101212111111110111111111111111121001101111121111111
DACT1	DACT1: DACT1	10112011011020221020121222111121002122220221211211221112112000101111112201012121201220010101012222111102022101212002020212222211112122
MIR423	MIR423: MIR423	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
DPEP1	DPEP1: DPEP1	00002020000000020220002221000022002022220021020100200002012000002222101210002020202200210212020202120001022202002022010000022000202222
CGB2	CGB2: CGB2	10000000000000000000000000000002000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000
GAPT	GAPT: GAPT	20122020120010220121022122020122221022220021221100102012022022212020011200001222120202000222102221122222220222002022020201212211222202
FLJ39582	FLJ39582: FLJ39582	22221212200111111202211121112211110010112112112111101211211112022202210101221110122122212120120100110211212212100221102220111121112112
OR51A7	OR51A7: OR51A7	00000000000000000000000200020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000
ECI2	ECI2: ECI2	01111101201101100202201010111211100110002102002111011211210112121001220011220110021111212020221000001110110100210110202010010021110100
RUFY4	RUFY4: RUFY4	01012220120000222220022222010012012122222011222201111221012012012121001122012121201211212121000221222101122222012022021200100111101112
LRP1	LRP1: LRP1	01100111111120212211121221111120001112201211210011210011111100111212111111101010202101021012111122021012111100111001121112101111002122
KRTAP10-8	KRTAP10-8: KRTAP10-8	00000000000000200000000002000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000
NKX2-5	NKX2-5: NKX2-5	00120000000020110200000000000002000001010100000000010000002000000002000200000000001000000100000000000000000000000000001211100000000010
ZNF503	ZNF503: ZNF503	11111111101120202010111012122122002112120221220000221001012000011212112211102010202000120000121222100002221101102202110222111210112221
TDRD3	TDRD3: TDRD3	11111101111111211111111111112112110111111111102011101111111112111111111111111111111111111110111111111111111111111110111111111111111111
C19orf38	C19orf38: C19orf38	10021020010010121211022222000012012022211001220100112122002001002122002121001110102200210012111221222012011221122021010200102220200101
AASDHPPT	AASDHPPT: AASDHPPT	11111121121111121011111111112011121101110111120101111111111121111111112111101121111111010202111112110111121011011111121112112101121111
SNORD28	SNORD28: SNORD28	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
LOC149837	LOC149837: LOC149837	20202211022222121120211011221020021102220212201111200111022121100120101210112111211022121201001212120112222100011102220012110001022222
IFNA13	IFNA13: IFNA13	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
PEA15	PEA15: PEA15	21010021010020212110021112100022011111121010211100221112002000001212002110001111102210120112012122211012121121111021020202222211102112
MIR522	MIR522: MIR522	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
NDUFAF1	NDUFAF1: NDUFAF1	11111111101101111211111110111111011111111101011111111112110112121011111111120111111111212111221111111111011111110121101010111021110110
CCR10	CCR10: CCR10	01011012210010220211112122010112001022102101221101102102000000122122012022022010102201211022222212122022100211222020020101101021100202
GLCE	GLCE: GLCE	01212111122202111022201111222110111211110212101212110211220222210110221121221221111122111111212101110221121122110211211021110112121211
CRTC3	CRTC3: CRTC3	21111111121121122110021121110021111112220110211101211111012110101211112110001111101111110111001122121102111111112101020212112201112112
CLDN15	CLDN15: CLDN15	11012100101100010211102010010212110021122121001001101000110101121220210201202001211211102220120200112001212202101202102120120110212221
ADIPOR2	ADIPOR2: ADIPOR2	11111111111211011011111110211111111101111112100122110111211111210100111021211111121111112111211110111110111111111111211011110111011111
APC	APC: APC	21121211012222111020121122222020211202220221220212210221122221200220112221102122211122020201101222210111222012021202220222202101121221
PTGFRN	PTGFRN: PTGFRN	01201111112211121121211110221120112212201212201212120212221211211211212121211111121121111111211112110222121111111101111011111111111122
UBE2QL1	UBE2QL1: UBE2QL1	11001012210020222021022022000022000022222120211000221101002100011222120202012000202201100201112221002002012210100002020102202020112222
PDXP	PDXP: PDXP	01102101201101000202201001110202110101002112011012102100220212221101220112220101221001102111221100001110101101210110202010110020100110
PARP6	PARP6: PARP6	21121211110111111211111111011112111121111110111111111111112111012112111101011110211111111111111111212102112211011101011211111111211111
STON1-GTF2A1L	STON1-GTF2A1L: STON1-GTF2A1L	00020222010020121020021001200020002022220020220010220020000020000102002202022000102200020002012022201000022000000000021000222000102102
PTENP1	PTENP1: PTENP1	22200220121121222021222222221022222122220221222222221222112122201222222211102220212222020221022222012222220202020022221012012002222222
TMEM130	TMEM130: TMEM130	02111222221020220222021021121220001122212200212101211001112100002202120101002112102110120012012202001112212202210002020112212012122222
C21orf58	C21orf58: C21orf58	02212201212200100212102101222211221221012212012121002210220112122110211112221122111112112221221100122220202211220212202020120021122211
CYP3A4	CYP3A4: CYP3A4	02022000101120020022102021000022000020220121000020200000012120002220120200022000210220002200000200020002022200100002020002020000202222
MFRP	MFRP: MFRP	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
NHEJ1	NHEJ1: NHEJ1	01212201212101101102201010112101110100002112001021101111220222220100220101121211110121112110210100111210101100101110102020110012111110
CST3	CST3: CST3	02101011201011101202101101000111100022102001102011111110201101121002110001120111111100212010120111011111010200211011012001010121100011
ZNF471	ZNF471: ZNF471	21121212121121222020122122122020111202220221220011201111122121200220021201012112211222020201102212220212222111010202020222112102122222
