ArrayID	Name	BitVector
RNF150	227657_at	000000001101111110000100021101111011010101000110011101101110110010111000120110102001112111221121121121201111012112111001000010211210101121110111111111000201201000000000000100000000000001000010010100000000000110001001001000000000
LOC342892	244640_at	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000111000000000000001000010000000000000000001000000100000000001000000000000100002222222222
KIF18B	222039_at	010110011000110011111110000000100010010000000000000001000000001000011122121221220211000000000100000000001000100011001222222000000001111100001111011011000000101022121021021111122110111211122021201012111010211001010110102222222222
AHSA1	201491_at	221122112222211212221222222221212222122222222222211222211222222222222212222222221210100000020011010012222222212121111222122222111221212112221121222212121212212222222222222122222222222222222222222222222222222211211222221222212211
GRAMD1C	219313_at	011010001221221121222222122222222221110121121120010011000120101001122212112122212220110210000000010012222221212220001111110111122212122201222222212221112121222200000000000000000000000001000010010121100000000211210012001111211111
SGPP2	244780_at	011211022121222202212200111121221121111212221022122221221222012222222221222122222220100011000020000001222222222121222220122221022222212112222101222212221222220211120012212010112221012102222021111210001010212000000211220011100101
GAGE12F	208235_x_at	000000000000000000000000000000100000000001000110010001101000020000000000000000000002122211202222211210000001000001100011000000000000001000100000001000000000000000000000100101010000100011000001100000000102000011010000000000000000
DCLK1	229800_at	000000000001000000000000020000011011011211111001101101111110100100112112221112222101101001020120020020101000010002211010000000201221111222222222121111111112212200000000000000000000000000000000000000000000010000000000100000000000
DCTN5	209231_s_at	011221112122102222122211202221111122222222222221222222212222221222211212111121121201100012000000000012222222222221111000100112221221212212221121122111121121222222222222211121222222222222222222222222222222222000000210111211111111
KIAA0020	203712_at	010111111111111111111111100100001011111111110001111010001111111101101111121211120110000001000000000000111110111010111222122110010111111101111111111101010110101112112121021122122221122121222112111112122110222210111221111222222211
EGR2	205249_at	010002012110100102211210200000100002010001011011101210202001010000022121222222212112112111121112121210000000000001111011000000211212121222112222212121112111122200011100100111100000000000000000010001100011001211111000002222222222
RBL1	205296_at	000010000010100000010100000000011000000000000000000000000000000000000112010210120110000001000000000000111010100000000221212000000110010110000111010011000000101111111010010000111000000000010010010011101010001000000010002222222222
MREG	219648_at	011111111112111122122210122211212211122121111122111112110221102111121222122212221220000100020000010001211211121210010112101121001122221112222121122121012111102111121121111011122222122122222212222222222120222110111122222222222222
LOC202781	235587_at	111111011111211110111111122112222121111212111111111111111121102111121221121222121120100001010000010010211111121221111222222111111221221212221222112111122211222211112112011011122212222112212122122222112120221211211222222222222222
ANKRD13C	223418_x_at	011111121222222222222211122222222222222222222121222222222222211222222222222222222210000000000000010002222222222221112221102121222222222222222222222222122222222211111121101010122222222222221221222222222220222100110222112222222222
LYZ	1555745_a_at	000022222222002022122202202020000012222222222221222202202212022222200000000000000000000000000000000000020012222010200000000122021220000012220000020000020012200220222222222021222222222222222221222222222222222100000222100000000000
MSL2L1	218733_at	111122122222222121222121112122122121222222222221222222221222212222201002011100010000000000020000020012222222222121211120211221121111111121111000112212210022111121221122122122222221222222222122222222222221222110100222221112111211
UBE2D2	201343_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220220020022020222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222211211222222222222222
C2orf57	238187_at	110000101110010011111111111110110010000000011101110000001000010100011010010001000001111111112212212211101111111110111000000001000000110011010000001000010111110011100001101101110010100101010110101000000112000000000000011100110010
HDGFRP3	209524_at	110010111112110011121210010001001001112222221112222221222221211122212122221221222210011101120020021021221000121001212221222121212222221222222222221222122212222220000001000000021100002121110002112222002000011001000000001010010001
LRP11	225060_at	222222122222222222222221222222112222222222222122222222222222222222222222222222222210000001020010020012222222222222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
LOC554203	1554447_at	211111022112112202221222111112221111101111111111111121120111201111100000000001001000000002021000000002111112111211001211110221112210101012110000211102201101200111211111011010111221011011111121020111101010210210101222220000000000
RUVBL2	201459_at	111111001111111111111111101110111111111111111111111111111111111111101111110210110100100000011010010111111111111011111100101122111111211111120111121101110111111112112121021211122222222222222122222222222222222000000222221111111212
SPAG1	210117_at	222212222222222222222221222222222222122222222222222222222222222222222122222222222220200210000020010012222222222222122222212222222222222212222222222222222222222221212222212112222222222222222222222222222221222221222122222222222222
CASP5	207500_at	002221011111111122212200112121211221021121211121211212111011022212210120222002102100220110000000020021222222112211001000000112010112221101222111222221112021121100122101000110102221212110222101211200100221102000000100010100100100
WWOX	219077_s_at	010111011111110110111100020000011111221122221111122222211111112111111111121211212100000001010010020011111110111100111121212111211222221221222222112121112221212211111112011111112212212111211121222112212120222001110211112222222222
PLEKHA3	223370_at	111211111221222121222211122221222112222222222222222222222222212122222211212222212210101110010010020011222211222211111111101221212222222222222222222222122222222211121122111011212222122222222222222222222120222210110222222222222222
NRXN3	229649_at	000000001010001000000000001001000000011100000000001000000010001000002011120100212100001200120020020020110000000001000010000000101201011120001111010000000101101010100000001002002200000101200000101000000001012001001210011222211202
C6orf57	238504_at	000000000011001000000100010010000010110111111010101111110111000111100000000100100000000000000000000000111000001000000000101010210221212212220222111121121112222210111010000000111221222121222121222222122120211111111121112222222222
PLA2G5	215870_s_at	000000000000000000000000000000000000000000000000000000000000000000001000000000202000001101020120121010000000000001000000000000200210100021110000001000000101100100000000000000000000000000000000000000000000000000000000000000000000
LOC728137	207918_s_at	000000100010011010001001100010111101000000000100100000000000010100000000000000000112222211102222102202101011011111111100100011010000000001010000000000000000000100000000000000010000100000010000000000000101000111111000000000000000
IGFBP6	203851_at	121111111111112111120021111111111001111211122111211111211211211111221211221112212001222122222222221222120011221102222000000222222220202122220121121101120212222200110111011101121110010111120111111100111112111001000110200000000000
A2M	217757_at	222222222222222222222222222122222212222222222222222222222222222222211100211111101000112112120021121022222222222112211000000222222221212222212122222222222222221221211211212212211110111111110210021112101211111000000212220000000000
ALG10B	228941_at	000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000210100000100111020200111222100020001000102000000000000000000000001000000000000001101000000000000001002222222222
CD2	205831_at	111122211111112011112001022011222122121112212121222212212221111211210011101000000010111001000110121011112111121110221000000122221222221122222112112221122121211200101111111101111010001100000011010111000111021100010100212010021011
CCDC131	244499_at	001000101011000100001001110101100001100011101101010000101001010101011000100000001112112222212212211211001100011111111001000101010000000100000000000000010000000111000101111101110111000101001011101101010101000122111000000000000000
PSPC1	222611_s_at	011011102112101221122201201121001111122212221111212122212222112222200000000000000000000000001001100101222111212110101000010111210120101011210000022101010211120121111021111010222222222222222212222222222221222000000211220000000000
GAPVD1	212802_s_at	221222222222222222222222222222222222222222222222222222222222222222222222222222222220210112020020021122222221221221222222222222222222222222222222222222222222222122221222222122122222222222222222222222222221222110110222222222222222
BMP10	208292_at	000101010010000000000011000100000000100001000111000000101000120100011100000000000002112111202102202210000100001101000011011000000000000010100000000000010110000111000000101111100000100100000101000000000012000222121000000100000000
LRPPRC	211971_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222221220100010020021020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
ZNHIT1	201541_s_at	111111111211221111111121102121112112122222222221212222212222121121111100101111110000110110010011010112222222212221012210101222211220202112220111122101120211121211112111111111122222222222222212222222222221222000000222220000000000
HEATR5A	226510_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220200220020011020022222222222221122222111222222222222222222222222222122222222211222221222121222222222222222222222222222221222211210222222222222222
IGF2R	201393_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220220020012020122222222222221122222222222222222122121112211222222212222221022222222222222222222222222222121222222222222222220211222222222222212
TRIM9	209859_at	011110102100121122221022110100100010000000002000001001010010001011111200112002212001101111120011011010001010102101011110010101120100102121011111010100000111001001100100100001000000000000000000000000110000000111111000001000000000
POFUT2	1555546_a_at	011110111001001100000011100000010100100011000110100000011001110110011000000000000012112111102211201110000111001110100011011000000000000010000000000000110000000011111101010211110010000111000101000000001101000120112000000000000000
FLJ46481	1558647_at	011111112012102222112211212111101212212222222221222121222222121122200000000000000001011111102111101012122222222121011000001100011000001001100000012000110111110012111121211211212122222222221212222222222222222112112000110000000000
HLA-DRB6	217362_x_at	222222221111112111112011111110112112222222212112222212222211222211211110211111001011101010010010121021121111121010212000000222221220211122121111121111121111221211111111121111201111111101010101111111111111122000000100110000001000
KLK6	204733_at	001000100000000001000000000000000000000000000000000000001001000000000000000000000001011011121101100000001001000000000000000100000000000000000000000000000000000012121112121212122221122101221111220100111001121001000121110000000000
MCM3	201555_at	110111111111211111111221111111112011011111111111111111101111111111100002000100000000000000010010010011111110111110111221211111111110101011110000121101110111100122222222122122222222222222222122222222222221222001111222221101111100
LYRM7	228841_at	222222222222222222222222222222222222222222222222222222222222222222222212222222222220010100010010020022222222222221112222222222222222222222222222222222222222222222221222122122222222222222222222222222222221222211221222222222222222
CR1	244313_at	000010001100100010012100011001222020021000001011000202111000001000022111212210201110001010000010020010011001011000211000000010201112011121102011011111121010211100010000000000000100000000000000000000000000000001001000001000000000
CSPP1	227105_at	111111122222222121122211122211122121012212121121011111120121102112222222222222222220000000000000000001222221222111211222222121212222222212222222222222022222212222222122022021122222122122212121222222212120222211211222222222222222
PSMD10	219485_s_at	222222222222222222222221222222212222222222222222222222222222222222222222222222222210100000010001010012222222222221112222112222222222222222222222222222222222222222222222222222222222222222222222222222222222222211211222222222222222
DNAJB4	203810_at	001110001221211222222210222112112111122222222121112212212121111111222211212122222010110111020010020012222221122111011000000111212222121222112222212121122211112100010000100000002111111211210111111211111120122110100010002222222222
TCEB3C	1552860_at	000000000000000000000000100000000000000000000100000000001000020000000000000001000002112111202202202200000000000100000000000000000000000000000000000000000000000100000000000100000000000000000000000000000001000011101000000000000000
ID1	208937_s_at	222221222222222222222222212222222222222222222222222222212222122222211111111112110200110220000002020222222222222222222000000222122220212011220000222201211222120221212222222222222222222222222222222222222222222100000222220210011000
GTF2IRD1	218412_s_at	000000000000000000000010001000000000000000000000001111100100010000101010010110110100000000010000100010000000000000100000000010000110101001010000011000010101110122112122122122222222222222222222222222222222222110100222221212222222
METTL7A	207761_s_at	211221112222222221222222222222222222222222222222222222221222222222221111112112111110220221120022020122222222222222112211012222122222222222122122112221222222212200100100101000000001100211010110011011101121111210100101102212222221
HNF4A	214851_at	001001100110100101101000110000100000100000000100010000001000010110001000000000000012112212212212211211000000011000000001010000000000000000000000000001000000000011001001000100110000100001000001000000010101000212111000000000000000
C19orf33	223631_s_at	222221221222222222122222222222221212222222212212222122121221222112121221212112222222220222222022121222121222212212022200001222022210201101120111211101221122111210110102201011121112111121121222221222111121110100000222220000000000
HCG2P7	216229_x_at	111110111101111111111111100011011111000000000000000000010000101010000011010011010112222222121222202221111111011111211111111110011000000000000000100101100000000000001111111110000000001001000011110000000000000001100111110000000000
MTG1	238333_s_at	100000000100120000000011111111221110000001000100100000001110011001111221211122121121110112202112211111110010001110011221222111000000100000110000101100100010001000000001011101011100111000110010110101010100111221111121011001101111
UNC5CL	231008_at	100000010000110000100001000100110010000000000000000000010000101000002122221212111211000002010100000000001000010110110221121000000002010000002000000120001000010121122222212221212222122112222122221221211121211211211222221112211111
PER1	202861_at	111111211111110001110111100101110100100001010111011101102110010100012122221222202212122112221122222110000011100011212111000111101111111021111000011100021201100111111101111111000000000000000010000000010101000000001111000000100001
HGF	209960_at	000000000000000000010000000010001000001000000000000000000000000000012200211101211100001000000000000000100000100000100000000000200102011220112222110021002001112110000000000001011000010100010000010000000000001000000010002020122002
TNFRSF21	214581_x_at	122222221222222222222212222222122222222222222222222222222222222222212222122221212220100110000001020012222222222222222000000222122221212122221100222222221222220222222222212121222222222222222222222222222222222000000122111101111110
PLK1	202240_at	000000001010110011101010101110011010111110010110111101101010011101000112111211110101111110102111101110001110100000001101001100000100201001110000011100010010210111121120020211121111122212222111222112212122222010001111111101011111
ALG13	222808_at	222111222222222222222222222221122222222222222122222222222222222222222222222222222220110110000001010012222222222221122222111222222222222222222222222222222222222211221211111011112222222122221221222222212120222210110221212222222222
GPSM2	221922_at	110110011110110111111110110000001010110111100000011001000001001010011111121212221100000000010000000000111111100000001221212111011111111101111211111010011111211021211222022022222222222222222222222222222121222221221222222222222222
ZNF285A	236328_at	000000000000100001000000000000000000000000000000000010000000000000000000010000011010001000000100100000000000001000000000110000000001110100101222000010101000102000000000000100101000000000000020010000010000000001000000002222222222
MYEOV2	226845_s_at	222212222222222222222221222221222222222222222222222222222222222212222222222222222220221222120022021222222212222221222211112222222221222222221222222222222222222222221222222222222222222222222222222222222222222000000222221211111111
DNAJB9	202842_s_at	222222222222222222222222212221102112222222222222222222222222222222222222222222222220100100020010020022221212221112121222112222222222222222222222222222222222222222222222222222212222222222222222222222222221222210110222222222222222
ZNF551	211721_s_at	111110111211221111111111111011111011111211111111111112121111211111100001000000010000000000111001001001111111111110201111212121212220202222220211222202220122221111111211001111112122122112211122121122222120222010100222110122111200
FOS	209189_at	200002102020200102102200200000000002222012020002022220202202210000222222221222222222210212220021020220000000000002222010000000122222222222222222222221002222222202020011201001002122001001011012010001002000010210200000112222222222
VWF	202112_at	100111101100111111111111122111121021021201121011111212111111101111122111221122211100010001020122020022221122122112221000000111211211212122102111222111111212221121221220120102112110011101110000011001001111111000000112111010011001
GABPB2	204618_s_at	111111112122111111112111111110011111222222222212222122211211211121111012011110110100000000010010010011111111211110110221112122222221122111121122121111121112122111111111121111122222222222222222222222222221222100210212222222222222
UBE4A	202038_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220222020022021222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
TMBIM4	223892_s_at	222222122222222222222222222222222222222222222222222222222222222222222222222212221210110111010011020112222222222221111222022222222222222222221222222222222222222211211111212111212222222222222222222212222222222210110211221110110111
ME1	204058_at	010000000101010001120000010000010000012111100001101101100000010101012222222222222210000000000000000000211100101010021010112011210112122211122222020021012101222112022020201010122222122120222222212222222221222201110121222222222222
SELS	223209_s_at	222212122222222222222222222221122212222222222222222222222222222222222222222222221211220220010022010222222222222222122221101222222221212112222111222212222222221211121111211011112212122221221112221211121111122110100111110100000000
IGSF6	206420_at	021011000110012000111011100010000000222110112010121212211110101101100000100000100000000001001000000000020001200000000000000022221222222222222222122221022202222201120011111000101100001000100010010111100010011000000011111010010001
PSMG3	223363_at	111111111111110111111110111111221121111111111011101111110111011101112221121221221220100012010010010111011111110111112222212111211221211211221222122111111112122222122121121112111211121112222212211111122111111100100222111211111111
LOC27320	226691_at	212222221212221121222122222222221221111212121122122221222122112212200001000100001010221222121021121122121222222121222100100222112111112022101000212212220222210122222222112222222222112112122221211122212122211000000222221101101111
LIN52	228583_at	000000000010000000000000000000000000101110010001010101000000001100012111210211121110000000000000010000000000000001001222222011111112121211112222011020111101112100010010000000001101010011111001101111111010111110110000012222222222
HBS1L	209316_s_at	121121112222222222222211212221012212222222222222122222222222222121211112111211121110100000020010020002212122222111111121112111222221222221221222222111211222222122222222222022222222222222222222222222222222222000000221222222222211
TTC14	225180_at	211121122222222221222222222212222121012212112112111111221221102112222222222222222220200101020010020021222222122221111222222221211212121211212222211222112211122110120111112011112110111011112110121222111010211221222222222222222222
PTMS	218044_x_at	000000000000000000000011110001000000000000000110100000000000010000011000000000000002211102222212212210000000000000000010010100100000000001010000000000001000000000000000000000000000100100000000000000000101000122111000000000000000
PSRC1	201896_s_at	110110011011110111111110001011111010011110010010011001000000001101010112111111120000000000000100000000101010111111000211212111001120211101210111121001010011211222221121021111122121121211212111211212211120221101111121112111122121
INTS1	212210_at	101011100110000100001101111101101010000000000101000000100000010010000000000000000002111112202212211210101010000110000000010010000000000000100000000000100000000011001111110100100100100011010000001000000101000011001000000000000000
ZNF57	1554628_at	111111212222222212222221122221222222212222222211122222211222212222221212112112111120210122000010020112122221221221012101100222122222222202222222222222222222212101100111101010011111111111211122121111112110111200000112112222222221
ANKFY1	224900_at	211122112222222122222221122222222222122212222121222222212222212222222222222222222220110011020011020022222222222221122222222222122222222222112222222222222222222112122211122111122221222211212111212222222121222221221122222222222222
C9orf97	213161_at	112221121212222121122211222222222222222212222221222122221222112222222212112122122120110211020010020012222222222220111222222222222222122212222222212221222221112112111112111110122122212212222111122222222121222210211222222222222222
TBC1D4	203387_s_at	111121122222222221122111122122122222222222222222222222222222212222200000000100000000000000000000020001122221222120211011111211121221112121101111122111121122211122211221121211222222222222221221222122222222222010110211121221211121
BCL3	204907_s_at	001001000010000100101101101110000001000001011111110010101001021000011000000000000002111111202202201211001111010010211000000101010010101001110000111100010101010111112111101201101111001001011111101001111102010012011100000000000000
UQCRQ	201568_at	222212121221221222222221121212222222222222222221212222222222222221111111111111111111220221010022010222222222212221122210001222111220212112221111112212121212221221211222122222222222222221221222222222222222222100000121110111001110
PODXL	201578_at	111111111101121111011111111121112011112211221121112221111221201111211110110111211100000000010010020011111111121111100000000110211111111121111111111111111112211122222222221102222122112211122122211222221011222011210122221111011100
MAP3K5	203836_s_at	211111111111111111121110011112111112112211211111222221221211111221201010110110110100000000000000000000111100111102222111112122222222212122211111221212221222220212112222211121222222222222222122211222222111222110100222220111111101
RPL10A	200036_s_at	111121222222222222122222212121112122222222222222222222222222222212201000010100010000001000020010010112222211222111211101000222222221212222221221122211221222222222212222122222222222222222222222222222222222222110100222221212122221
CKAP5	1555278_a_at	110121112222211122122211112121012111122212221111122222111222122221201001010100000000000000001000100101121111212111111000000111111110112011111000122111010212210122222221121211222222222222222222222212222221222010011222221111121111
TYW3	227141_at	110111111121111111111110111110111011122212211121112222112221101111111112111211221110000001000000010011111101111011110222222111111222221222222222122121122111212221220122121221222222222222222222222222222221222221212222222222222222
ETHE1	204034_at	222222222222222222222222222222222222222222222222222222222222222222222222122222221211220221211022020222222222222222122111001222122221212202221222222222222222222211221211202121121212212122221122212211212222111100000121110000000000
GARNL4	213280_at	212111111211221121121211221222211122102222121122221221111122112222222122222222222220100010010011010211212212222111111221122122012122121102012222112122112112112112112202222012012222221212222112221222121110211211111222112222222222
RCCD1	231290_at	000000000001000000000001000010000000000000000010000100001000000010001000000000000002112212202212201210000010000001010000000000000000000000000000000000000000000000000000000100000000100100001001000100010102000011122000000000000000
BLZF1	203840_at	011110011222211121222211121211111212122122222121122212211121111222212111111111121110110110010010010022222222221221111000000111212222222221222222222222122222122210111111201011122222222121222122122222222121122100100122112222222222
LOC440345	231989_s_at	111120112222222222222222201111111011110112111111100111120121201222200001000001010001102112100210211002212121112020201011011010011100001001000000101200100110100110111011011011112110122112111120011122011010211000000111120000000000
GLB1L2	213713_s_at	112112111111121112111221111221222221111111111111110111011111112101121222122122221210110111100011010112111221111221111111101111011100101001110000111001110111110122212221222222122222120121222222221212221122121000001122110000000000
IFIT5	203595_s_at	011110011121211112111111112011122111222221211011111212111122211121110211101001212010100000010000020010112211111111011100001011222222221222222222121221122121122111110111001001211121212211111112210111110110122000000101112222222222
FPGT	205140_at	111111022222222222122211212212112222222222222221122222221222222222212211111111121100100000000000000002222221222221011110101111222222222212222222222222122222122210110111101011222222222222222222222222222220222210110212112222222222
MAT2A	200769_s_at	221122222122112222122211202121012221222212222122212222212222121112220202011100000000000000000000000002122222222121211000000111220110102011120000022100010111120122222222222222222221222222222122222222222221222000000210111111111111
FOSB	202768_at	000001000000100002000200100000000001000000000002000100101000000000022222222222222221110212220122120220000000000002222020000000110102221020012000210120012200010100000000000001000000000000000000000000000000000220200000002222222222
GLS	221510_s_at	111120222222211122222212211111012110011112111012010101110011101111122122122221122220000100000010010011222222221120222111111111111212111221111222122122012111212112112121111022112211111111111021111121111010111000000211112222222222
CXCL3	207850_at	000000000000100000000000000000000000000020000002100200001000000000001020210201000100000000000000000010001000000000200210010000000101200000101000020200000000100222222222022202222221122222212112221212220222222220200220122222222222
DKFZP564O0523	221596_s_at	211221122222222221222211122121112112122212222022122222221122202112222111112221222110000000000010010002222222222121111222212222222222222222222222222222222222222222222222222111222222222222222221222222212120222111100222222222222222
YIF1A	202418_at	111111111111110111110111111110111111112111111111111111111111111211212212222221221210100000000010010111111111111111011112112122211222222212222222122121122212222222121222121111122222221222222112212212221111222000000222222222222222
P117	225823_at	121111111111211112111221112121111221222222111212211122112222112211121112121211211110110110020011020121111111211111011210111222221221212112221111222112121211121211111112111112122222222222222122222212222221122100000221221111111111
MGST1	1565162_s_at	122222222222222222222222222222222222222222222222222222222222222222211000000101000000000010000000010022222222222222122000000222222220202122220101222202120222221222222222122221222222222222222222222222222222222000000221220100010001
PAM	212958_x_at	211112111111112111121111111112102112112212222122222222222222221222212111221122222210101000020010020012221111122002122221112112222222222222222222222222222222222222112112201001122122022211222112212221112100220110110021222222222222
GLDN	230360_at	200101000222000000220200000000100001002222221202222210222222220220202022220220020222200020020020000200200001022002022220212022022222220202222222200222222212222200000000001000000100000000201100000100000000001000021000000000000000
CXorf36	241381_at	000000100000000000000000100000000110110000000111100110001001110000000000000000000002112011222212210211101111011110000101000000000000001021010000000000010001000101101010000211100001100100010111100000100001000110001100101000000000
MIRN155	229437_at	000011001111111011112110021001211010020010001001100201111100101001121122222210112220100001001010021010112101010000211101011011201111100111211111010111021100201200000000010010001121011001000011000021001010110111001012110000010001
CCL11	210133_at	121112222110122210112111200020000001221211212121212122110222222221200000000000001000001100111010120021120000211001000000000222210221212222222222011111012222222220210220002212001100220122210210022202100111122000010210212000021000
COP1	1552701_a_at	112211012221222111212121121222222222222222212122212222221122222222212110211112111110110001000010010011122211121221012222122122221222221112222112222222222222221211221211111222122222212222222222222221211222222222222211222222222222
MYO1D	212338_at	222222222222222222222222222222222222222222222222222222222222222222221211112112111110220220000010020122222222222222122001000222122221212012211111222222222222220122222222212222222212222212222220222222212222211000000222220111111111
UBE2C	202954_at	110111002121111112211120001010001010111110121110111102111111011111001011010210110100000000101000000000012011111010100111102111010110202100110100021000010101101122222221021222222121222222222122222222222222222100000211222112222222
CNTN4	229084_at	011121122222122112122111122222222222221211212111101112111221102101220201112112222010100001010000011012122222212221111022021211222211112222112222222222212122222100100100000000000000000000000000000000000010010200000000001010010000
ZNF227	227689_at	001111011111111110011111011111111121112212111011111211110111101111111111011111111000000000010000010001221111111100101110101111222222221222222222211211111122212111110112101010222222112122212122222222112220221111210222222222222222
EWSR1	209214_s_at	222222222222222222222222222222222222122212222122122222222222122222222222222222222220210111020011021122222222222221222222222222222221222122221111222222221222221222222222122222222222222222222122222222222221222200100222222212222212
MACROD2	235278_at	100000000000000000010000010000110000001111111011102211211110110111112021211110112111101000020110011010111000010100010221122000111222120221212222101121112112222200000101001001001010000001101010111111001010111122221102112122211222
TTC28	215146_s_at	111111111111121111111110122112112122122211122111122222121221111221212111211112212010111111120110121021211211121111111222121121111212121121112212121121112212211110110100000001011100011101110010001011102000011101111102111010010001
FZD7	203706_s_at	110111010110110000011000011111002001012211012011111111111111101100111011221101112010002100120020020021110100111001011010000111212221111222111222211121012212212101101112021012110222112112210221111221112121221110200121122222222222
RRN3	222204_s_at	222222222222222222222222222222222222222222222222222222222222212222222222222222222220200110020000020012222222222221212222222222222222222222222222222222222222222222222222222121222222222222222222222222222221222221221222222222222222
C3orf52	219474_at	120101110111110110120200010110000001002112210011111120111121011112122122222222222220100010000002000000111011100000111222212111012112121202222222121121122202122211012110101010022211112121222011101211222110222110211112211212211121
CLN5	204084_s_at	112221022222222222222221222222222222222222222222222222222222222222222221222222222220210121020010020012212122222212122221212222222222222222222222222222222222222211101121202011122222222222222222222222222222222211110222222222222222
FNIP2	225922_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220222220022020122222222222222122222222222222222222222222222222222222222222212221212202111222222222222222122122222221222222210211222222222222222
BMP2K	226853_at	222222222222222222222221222222222222212222222222222221221222212222222222112221222120210110010020020022222222122211122111201222222222222222122222222222222222222221222222112122211212122122222220122222211121111211111222211111111111
HECA	218603_at	112222122212222121122222222222222221222222222222222212212222112222222221222212222210210220120012021022222222122221212111100222122112121222112222112122212222212111111212212012212221112212222111112222112121222210210222221222222221
PCDHB14	231726_at	000000000000000000000000000000000000000000000000000100000000000000002000010101102000000000010000010000000000000000000110000000100102020120102111111110001101001010021220000010212120110001101121222102112010012221211222012222222222
SC4MOL	209146_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220220010022020122222222222222222222222222222222222212222222222222222222222222222222212222222222222222222222222222222222222211211222222222222222
ATP7A	205198_s_at	000000000100100000000000011001000000001100100000000100000110000010001011110100111000000000010010110000100000010000000100100000101102020210002222101021002011102000000000000000000101010001111010101111112010101110100111002222222222
SPINLW1	1552396_at	011101100101000101100111101100111000100000000111000000001000010101010111010000101112112122112212212211101111101011100111110001001000000010010000000000100000000011111111111111100000000000000010000000000101000111111100100100000000
ALDH1A2	207016_s_at	000000000000000000000000000000000000000000000000000000000000000000010000110001201110101000100000000000000000000000011000000000000002020000002000000020002000020001010000200000000112002002000000000010000000000011000001000000000000
CTTNBP2NL	226000_at	111110012222222222222221222222212222222222222221222222221222222222222222222222222220210110010011020011222221122211112111111222122222222212212222211222222222222211100111201000122222212221222222222222212121222221211221222222222222
LOC729446	238043_at	100010011211111110111110111102111012212221222212122122121222212121111111111111111110100002010010021010110110010111011221222121111112121211002222211221212111102000000011001001021112222112212221121122212121121110120222222222222222
LOC100133315	1553567_s_at	222211222222222222222222222212222222222212222222222221221222222122211211211112121122221222221122222222222222222222222112011122121111111011101000111211111111110121111211111221111212222221222222122122211111111211221221221101111111
DIS3	234660_s_at	111111122222212222122211212222112222222222222222222222212222211222200000000000000000000000000000010002222212222221212000000112222220212122211111122212110122221222222122222121222222222222222222222222222222222000000221221111111111
BHLHB4	234045_x_at	000000000000000000000000000011010001000000000110110000011000010100000000000010000001101110212112211210000010000110001000000000000000101001010000010000100011011000000000000100000000000100001000100000010102000011011000000000001110
FAM53C	218023_s_at	000010000000110000000100100000100010000000000010000000000000000000011111111111111110000001110011110100000000000000000110101000100111110211111222111121011010102111010011010000111110010100100000111110001000110000000111002222222222
LRRC57	229232_at	112111122221221121222210121211112122111111221121021121111121112122222211122222222210100110000000010011222221222221111211101111122222222212222222222222222222222221221111102111122212222122222221222222212120211010010122112222222222
LOC100128260	1568838_at	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000002002222222222
RP1-21O18.1	238641_at	000000101000000110101011101000000000000000000100010000100000010000000000001100000002112211212212212211101101001110000101001100000000000100000001000000000000000101000001100100010000100100000001001000000001001011011000001001101101
SST	213921_at	220222122222212122120212200100000002002222222202222222122222222222200000000100010200100000000020000010220001122002022220211122021220202012221000221202220222221200000000000000000000000000000000000000000000000000000000000000000000
CKAP2	218252_at	110120012221222122212210121110002021122121221111121112211211112112201112121210120000000000000000000001222211111010111222112111211222222212221222122221011121212222222222022121222222222222222222222222222222222100110221222222222222
LOC285812	230179_at	212122221211221122221211222212122211111211222021111222121221102112211111022112111100010010010111010011221221212211111011111222222212222222122222222222112122211111111212102000211111110111112111121112121010110100100122222222222222
NUP155	206550_s_at	000000111111110111110110000000000000111110111000011111101110000011011112121211120100000000000000000001111111111010110222122000111111121111111222111111101111211111121121011011122121222211221112212122222121222110211111112222222222
CFLAR	211317_s_at	122222122222222222222211212222212222222222222222222222222222222222211102001110111101000000101000010112222222222222222000000222222220202022220000222202220222220221221122212111112222122222222122222222212220222000000111220000000000
C2orf50	1563814_at	100001101001000101000001110010000000000001000001100000001000010000000000000100000112112121102102201210000001110001110111001000000001110101000010000010101010010101000100010101000000000000000011000000010101000022012010100011001111
GPR107	211977_at	110011101101110111110110010110101000011111110010111111100111000101112222222222221210100000000000010000111100100100011212212000111012121111112222121121112111122011111121111111111111111111221011211111111010111000000121002222222221
